,,,,,,,,,,,,,,,,,
id,"Bulding or
Factory",Division,Section,Area,PC Name,"PC Type
PC,
NB,
WS,
Other","Maker 
& Model","Serial Number
CPU","User 
owner",OS Use,License/Free,Window License ,OS License ,"MS 
Office ",Version,"Legally 
purchase
Yes,
No,
Free","Refer Document
If Yes,
Cert,
P/O,
REQ"
772,Spindle,Spindle Assembly,Production,POM,DIM.-730,PC,-,-,Production,Win10,Yes,NR28P-RVCCY-VFMRK-63R4V-WK8XF,Win10,-,-,-,
773,Spindle,Spindle Assembly,Production,POM,BAR.-141,PC,-,-,Production,Win10,Free,PBPL16,Win10,-,-,-,
774,Spindle,Spindle Assembly,Production,POM,BAR.-091,PC,-,-,Production,Win10,Yes,DTKT6-RMN22-FKJY8-G4VB8-33WXF,Win10,-,-,-,
775,Spindle,Spindle Assembly,Production,POM,BAR.-090,PC,-,-,Production,Win10,Yes,KF97N-J6J62-37T4B-3Y7T6-4M49F,Win10,-,-,-,
776,Spindle,Spindle Assembly,Production,POM,BAR.-093,PC,-,-,Production,Win10,Yes,GFFNF-VMKHG-RYTC8-7JR2C-VFR9F,Win10,-,-,-,
777,Spindle,Spindle Assembly,Production,POM,BAR.-020,PC,DELL 760,-,Production,Win10,Free,,Win10,-,-,-,
778,Spindle,Spindle Assembly,Production,POM,BAR.-555,PC,-,-,Production,Win10,Yes,663KK-YNVHT-PF4CJ-6WYRR-3DBP2,Win10,-,-,-,
779,Spindle,Spindle Assembly,Production,POM,HIP.-521,PC,-,-,Production,Win10,Yes,33NVK-RV6RV-8KGVX-HDJX2-8XCKF,Win10,-,-,-,
780,Spindle,Spindle Assembly,Production,POM,HIP.-421,PC,-,-,Production,Win10,Yes,GDXFH-TN6X3-CQP4H-7BTJX-HCFC4,Win10,-,-,-,
781,Spindle,Spindle Assembly,Production,POM,HIP.-526,PC,-,-,Production,Win10,Yes,H3PHN-72677-X2W9G-TKYWD-49CKF,Win10,-,-,-,
782,Spindle,Spindle Assembly,Production,POM,VIB.-359,PC,-,-,Production,Win10,Yes,YQ7PC-NF9M9-BMYYW-FHXWB-2PQGR,Win10,-,-,-,
783,Spindle,Spindle Assembly,Production,POM,BAR.-147,PC,-,-,Production,Win10,Yes,Y6N9Q-97YD6-3BRQY-R86DK-GJF9F,Win10,-,-,-,
784,Spindle,Spindle Assembly,Production,POM,BAR.-216,PC,-,-,Production,Win11,Yes,44YMN-BDVVB-QXCCD-G2JF3-MDWXC,Win11,-,-,-,
785,Spindle,Spindle Assembly,Production,POM,BAR.-217,PC,-,-,Production,Win11,Yes,Q2B3N-BHKH6-QGBTC-THMQ9-M98XC,Win11,-,-,-,
786,Spindle,Spindle Assembly,Production,POM,BAR.-218,PC,-,-,Production,Win11,Yes,8C8BN-GD8TC-QBBWC-MDH7Q-H22KC,Win11,-,-,-,
787,Spindle,Spindle Assembly,Production,POM,BAR.-221,PC,-,-,Production,Win11,Yes,PWTNP-CXDBK-J3C8B-7PB7Y-KD722,Win11,-,-,-,
788,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAL.-144,PC,Lenovo 10AH,-,M/M,Win10,Free,,Win8,-,-,-,
789,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,DIM.-596,PC,-,-,M/M,Win7,Yes,49N6M-FYG9K-J2YWC-98PH9-YDWXC,Win10,-,-,-,
790,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-313,PC,-,-,M/M,Win10,Yes,JMWNW-QMKY4-R7XQ9-C69QY-BBH24,Win10,-,-,-,
791,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-281,PC,-,-,M/M,Win10,Yes,Y7R3Q-HGNQ9-MTR6J-XR8HR-844C4,Win10,-,-,-,
792,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,DIM.-599,PC,-,-,M/M,Win7,Yes,NYGH9-G8BMB-2W3Q3-P4477-B7V22,Win10,-,-,-,
793,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-184,PC,-,-,M/M,Win7,Yes,GNMGW-Q6WRT-7FJCY-KRKC6-XQBP4,Win10,-,-,-,
794,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,EWM.-639,PC,-,-,M/M,Win7,Yes,6DXVD-6WTYW-6PMDH-43CB7-2GHV8,Win7,-,-,-,
795,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,EWM.-635,PC,-,-,M/M,Win7,Yes,2X4CG-MNMBG-78XCK-RCK3F-DJ3GP,Win10,-,-,-,
796,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-356,PC,-,-,M/M,Win10,Yes,BWH82-YFNMG-DDQ6K-K469V-CYT6P,Win10,-,-,-,
797,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-357,PC,-,-,M/M,Win10,Yes,YJKTK-HN4T6-8WXWR-T2288-K2FC2,Win10,-,-,-,
798,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-367,PC,-,-,M/M,Win10,Yes,QRNRV-QV7HH-66XQ3-Q2WVC-8XCKC,Win10,-,-,-,
799,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-470,PC,Lenovo,-,M/M,Win10,Yes,JDNHK-DFGXY-3QV9W-94VW9-7XMP2,Win10,-,-,-,
800,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-440,PC,-,-,M/M,Win10,Yes,6HYJB-KNY8W-TV66F-HWXD9-7XMP2,Win10,-,-,-,
801,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,HIP.-466,PC,-,-,M/M,Win10,Yes,WJHN4-GYHWJ-8CQWK-HMQWH-94R9F,Win10,-,-,-,
802,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAL.-140,PC,-,-,M/M,Win7,Free,879C6-TFDX6-HG3GB-M3CKK-P6NSD,Win8,-,-,-,
803,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAR.-518,PC,-,-,M/M,Win10,Yes,F7JN8-PK9VY-K9GYT-W6TPB-HT9TR,Win10,-,-,-,
804,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,BAL.-193,PC,-,-,M/M,Win10,Yes,NM74W-G9RKD-MMHHD-49PHH-R9CKC,Win10,-,-,-,
805,Spindle,Spindle Assembly,M/M PE,Spere M/M POM,HIP.-444,PC,-,-,M/M,Win10,Yes,N8GWB-CWG94-Y89XM-DRTWX-66PKF,Win10,-,-,-,
806,Spindle,Spindle Assembly,M/M PE,M/M POM,BAR.-886,PC,-,-,M/M,Win10,Yes,6NWJM-WP7X2-XKHM9-W9QVB-DPFC2,Win10,"Excel,PowerPoint,Word",2013,No,
807,Spindle,Spindle Assembly,M/M PE,M/M POM,BAR.-987,PC,-,-,M/M,Win11,Yes,7Q38N-PT7GG-B7KBX-XWTTY-K766R,Win10,-,-,-,
808,Spindle,Spindle Assembly,Production,MA L1B,AUTO.-053,PC,-,-,Production,Win10,Yes,PYMRN-PYTK3-RXXP4-3RM6W-D5PKF,Win10,,-,-,
809,Spindle,Spindle Assembly,Production,MA L1B,AUTO.-072,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
810,Spindle,Spindle Assembly,Production,MA L1B,AXP.-064,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
811,Spindle,Spindle Assembly,Production,MA L2B,AXP.-067,PC,-,-,Production,Win10,Yes,Q83RN-4JRDH-M63YC-WD7J7-4C2KF,Win10,-,-,-,
812,Spindle,Spindle Assembly,Production,MA L2B,AXP.-065,PC,-,-,Production,Win10,Yes,TXR23-PN7CG-B4KJG-W67HP-9QBP4,Win10,-,-,-,
813,Spindle,Spindle Assembly,Production,MA L2B,AXP.-066,PC,-,-,Production,Win10,Yes,M4NM2-MR6P3-QPGTT-RGBBF-BY49F,Win10,-,-,-,
814,Spindle,Spindle Assembly,Production,MA L2B,AUTO.-016,Mini PC,PICE,-,Production,Win7,Yes,LN:61245660_27,Win7,-,-,-,
815,Spindle,Spindle Assembly,Production,MA L2B,AUTO.-017,Mini PC,PICE,-,Production,Win7,Yes,LN:61245660_28,Win7,-,-,-,
816,Spindle,Spindle Assembly,Production,MA L3A,AXP.-059,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
817,Spindle,Spindle Assembly,Production,MA L3A,AXP.-060,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
818,Spindle,Spindle Assembly,Production,MA L3A,AUTO.-045,Mini PC,PICE,-,Production,Win7,Yes,YM8D7-VQFF9-2R8Q8-CDF88-P98MY,Win7,-,-,-,
819,Spindle,Spindle Assembly,Production,MA L3A,AUTO.-084,PC,DELL D15U,-,Production,Win10,Yes,STAFM09,Win10,-,-,-,
820,Spindle,Spindle Assembly,Production,MA L3A,BAR.-186,PC,HP600G3,-,Production,Win10,Free,,Win10,-,-,-,
821,Spindle,Spindle Assembly,Production,MA L3B,AUTO.-048,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
822,Spindle,Spindle Assembly,Production,MA L3B,AUTO.-050,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
823,Spindle,Spindle Assembly,Production,MA L4A,AXP.-058,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
824,Spindle,Spindle Assembly,Production,MA L4A,AXP.-008,PC,Dell 755,F7DNW18,Production,Win7,Free,CXHC2-PDXGG-R9RGY-RM3QD-24XW9,Win7,-,-,-,
825,Spindle,Spindle Assembly,Production,MA L4A,AUTO.-071,PC,Lenovo 10AH,-,Production,Win7,Free,,Win8,-,-,-,
826,Spindle,Spindle Assembly,Production,MA L4B,AUTO.-026,Mini PC,PICE,-,Production,Win7,Yes,HCMH4-P46R7-GRK8F-CGYWG-RYT26,Win7,-,-,-,
827,Spindle,Spindle Assembly,Production,MA L4B,AUTO.-027,Mini PC,PICE,-,Production,Win7,Yes,WKMPM-738MB-MY2Y8-3GM3X-8XXTB,Win7,-,-,-,
828,Spindle,Spindle Assembly,Production,MA L5A,AUTO.-010,Mini PC,PICE,-,Production,Win7,Yes,LN:60561485_3,Win7,-,-,-,
829,Spindle,Spindle Assembly,Production,MA L5A,AUTO.-055,Mini PC,PICE 3500,-,Production,Win7,Yes,7QP8Y-PD66R-JGP2P-VKRV6-DCJF6,Win7,-,-,-,
830,Spindle,Spindle Assembly,Production,MA L5A,BAR.-193,PC,HP600G4,-,Production,Win10,Free,,Win10,-,-,-,
831,Spindle,Spindle Assembly,Production,MA L5B,BAR.-104,Mini PC,HP400G9,-,Production,Win10,Yes,STAFM04,Win10,-,-,-,
832,Spindle,Spindle Assembly,Production,MA L5B,BAR.-105,PC,-,-,Production,Win10,Free,,Win10,-,-,-,
833,Spindle,Spindle Assembly,Production,MA L6A,AXP.-033,PC,Lenovo 10AH,-,Production,Win7,Free,,Win8,-,-,-,
834,Spindle,Spindle Assembly,Production,MA L6A,BAR.-190,PC,HP600G4,-,Production,Win10,Free,,Win10,-,-,-,
835,Spindle,Spindle Assembly,Production,MA L7A,AXP.-068,PC,DELL755,-,Production,Win7,Free,TK64V-93GWX-36GT3-MQXCX-BXKYH,Win7,-,-,-,
836,Spindle,Spindle Assembly,Production,MA L7A,AXP.-079,PC,Lenovo 10AH,-,Production,Win7,Free,,Win8,-,-,-,
837,Spindle,Spindle Assembly,Production,MA L7B,AUTO.-080,PC,-,-,Production,Win7,Free,MW2D2-CWXTGJ-P9T7H-RTRP6-HBDCK,Win7,-,-,-,
838,Spindle,Spindle Assembly,Production,FAC2,BAR.-263,PC,-,-,Production,Win10,Yes,,Win10,-,-,-,
839,Spindle,Spindle Assembly,Production,FAC2,BAR.-264,PC,-,-,Production,Win10,Yes,,Win10,-,-,-,
840,Spindle,Spindle Assembly,Production,FAC2,BAR.-994,PC,Lenovo 10AX,-,Production,Win7,Free,,Win8,-,-,-,
841,Spindle,Spindle Assembly,Production,FAC2,BAR.-117,Mini PC,HP400G9,-,Production,Win11,Yes,STAFM03,Win11,-,-,-,
842,Spindle,Spindle Assembly,Production,FAC2,BAR.-128,PC,-,-,Production,Win10,Yes,92NVR-DJGV3-4TMBT-X2KVM-TXXTP,Win10,-,-,-,
843,Spindle,Spindle Assembly,QC,QC FAC2,BAR.-239,PC,Lenovo 10AH,-,QC,Win7,Free,,Win8,"Excel,PowerPoint,Word",2007,No,
844,Spindle,Spindle Assembly,QC,QC FAC2,BAR.-236,PC,Lenovo 10AH,-,QC,Win10,Free,,Win8,-,-,-,
845,Spindle,Spindle Assembly,QC,QC FAC2,BAR.-450,PC,-,-,QC,Win10,Yes,NFTTX-3FRBW-QYHY6-PMJPH-HXMP2,Win10,Excel,2007,No,
846,Spindle,Spindle Assembly,QC,QC FAC2,BAR.-565,PC,-,-,QC,Win10,Yes,RGNGC-RTJQ2-M3HFP-2YCMK-3RR9C,Win10,Excel,2007,No,
847,Spindle,Spindle Assembly,QC,QC FAC2,BAR.-179,PC,-,-,QC,Win10,Yes,KDGDN-YMMCC-99RRB-BWRXT-FVV24,Win10,"Excel,PowerPoint,Word",2013,No,
848,Spindle,Spindle Assembly,M/M,Data M/M,BAR.-328,PC,Lenovo 10AH,-,M/M,Win10,Free,,Win8,"Excel,PowerPoint,Word",2007,No,
849,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-060,PC,Lenovo 10AH,-,M/M,Win7,Free,,Win8,-,-,-,
850,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-042,PC,Lenovo 10AH,-,M/M,Win7,Free,,Win8,-,-,-,
851,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-073,PC,Lenovo 10AH,-,M/M,Win10,Free,,Win8,-,-,-,
852,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-068,PC,Lenovo 10AH,-,M/M,Win10,Free,,Win8,-,-,-,
853,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AXP.-020,PC,Dell 755,8DHNW1S,M/M,Win7,Free,H6HRG-HRG6QK-M2TMJ-97GHB-M63DX,Win7,-,-,-,
854,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-058,PC,-,-,M/M,Win10,Yes,TXNK-TD6WG-D2RRK-XWCVF-8B6GC,Win10,-,-,-,
855,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AXP.-007,PC,Dell 755,3JMJW1S,M/M,Win7,Free,BW788-76RVJ-9XQQC-VJQDY-V92GX,Win7,-,-,-,
856,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AXP.-071,PC,-,-,M/M,Win10,Yes,X7JVR-HGNDD-W33V9-BC37T-HFR9F,Win10,-,-,-,
857,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-070,PC,Lenovo 10AH,-,M/M,Win7,Free,,Win8,-,-,-,
858,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-075,PC,Lenovo 10AH,-,M/M,Win7,Free,,Win8,-,-,-,
859,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-076,PC,PICE3700P2E,-,M/M,Win10,Free,,Win10,-,-,-,
860,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-085,PC,Lenovo 10AH,-,M/M,Win7,Free,,Win8,-,-,-,
861,Spindle,Spindle Assembly,M/M,Spere M/M FAC2,AUTO.-086,PC,-,-,M/M,Win10,Yes,XG4X3-DJNKM-6MDVY-HC8YB-X4R9F,Win10,-,-,-,
862,Spindle,Spindle Assembly,M/M,Spere M/M W/R,DIM.-630,PC,-,-,M/M,Win7,Yes,9QT6D-NQ4Q7-TTHXQ-P8JGV-GCQGP,Win10,-,-,-,
863,Spindle,Spindle Assembly,M/M,Spere M/M,DIM.-417,PC,-,-,M/M,Win7,Yes,BKKP9-M4Y7G-YK233-HK2F8-T6RD3,WIN7,-,-,-,
864,Spindle,Spindle Assembly,M/M,Spere M/M,EWM.-691,PC,-,-,M/M,Win7,Yes,3KDTB-GN9K4-G7F3H-74J3X-C7JXC,Win10,-,-,-,
865,Spindle,Spindle Assembly,M/M,Spere M/M,BAL.-096,Mini PC,-,-,M/M,Win7,Yes,60QGV-W64G6-K92BB-M2KB9-WHXJ9,WinXP,-,-,-,
866,Spindle,Spindle Assembly,M/M,Spere M/M,HIP.-498,PC,-,-,M/M,Win10,Yes,WW4H4-R9N4M-MK6BV-4GD6J-K2FC4,Win10,-,-,-,
867,Spindle,Spindle Assembly,M/M,Spere M/M,EWM.-448,PC,-,-,M/M,Win7,Yes,C69HX-6HYKT-PXDFD-TJY7X-BWTVJ,Win7,-,-,-,
868,Spindle,Spindle Assembly,M/M,Spere M/M,EWM.-740,PC,-,-,M/M,Win7,Yes,3R83N-K3T4K-GCWQY-VYFRP-TMT6P,Win10,-,-,-,
869,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-211,PC,-,-,M/M,Win7,Yes,HKNRR-8THRK-CCGT3-4FB9D-YBH24,Win10,-,-,-,
870,Spindle,Spindle Assembly,M/M,Spere M/M,VIB.-289,PC,-,-,M/M,Win10,Yes,6MFKN-C7X88-K7FWK-HBQCJ-82QPP,Win10,-,-,-,
871,Spindle,Spindle Assembly,M/M,Spere M/M,VIB.-318,PC,-,-,M/M,Win10,Yes,4WGRN-QJ62Y-89FJM-WWTFX-CDK2P,Win10,-,-,-,
872,Spindle,Spindle Assembly,M/M ,Spere M/M,VIB.-324,PC,-,-,M/M ,Win7,Yes,JBYK8-YN4BW-FCMQQ-3FGCT-RRG6P,Win10,-,-,-,
873,Spindle,Spindle Assembly,M/M,Spere M/M,AIR.-123,PC,-,-,M/M,Win7,Yes,2THVB-TPNX4-32RPD-FH4VJ-BWMRD,Win2000,-,-,-,
874,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-618,PC,-,-,M/M,Win10,Yes,QCVDN-MPW6J-6HVXH-BD6VC-YKMP4,Win10,-,-,-,
875,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-631,PC,-,-,M/M,Win10,Yes,2W2NR-XM6D8-XHJ22-2P229-BKMP4,Win10,-,-,-,
876,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-677,PC,-,-,M/M,Win10,Yes,24F7J-QPP33-KQ7KQ-3YQGC-2BJH8,Win10,Excel,2013,No,
877,Spindle,Spindle Assembly,M/M,Spere M/M,HIP.-479,PC,-,-,M/M,Win10,Yes,NQMBW-PC4CV-624BQ-H8CB9-9HJXC,Win10,-,-,-,
878,Spindle,Spindle Assembly,M/M,Spere M/M,HIP.-515,PC,-,-,M/M,Win7,Yes,MP32T-NY3YB-GJMVH-Q9CFY-HT9TR,Win10,-,-,-,
879,Spindle,Spindle Assembly,M/M,Spere M/M,BAL.-215,PC,Lenovo 10AX,-,M/M,Win10,Yes,,Win8,-,-,-,
880,Spindle,Spindle Assembly,M/M,Spere M/M,AIR.-138,PC,-,-,M/M,Win7,Yes,LN:60434261_4,Win7,-,-,-,
881,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-917,PC,-,-,M/M,Win10,Yes,PNKB9-GPMRJ-4M7GY-3YBVY-VQWXF,Win10,Excel,2013,No,
882,Spindle,Spindle Assembly,M/M,Spere M/M,DIM.-712,PC,-,-,M/M,Win7,Yes,BDMYY-NWPFB-2XWFB-J3YX8-YP2KC,Win10,-,-,-,
883,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-780,PC,-,-,M/M,Win10,Yes,N9TQD-9YW29-JKGWD-KRCP9-YDWXF,Win10,Excel,2013,No,
884,Spindle,Spindle Assembly,M/M,Spere M/M,AUTO.-077,PC,Lenovo 10AH,-,M/M,Win10,Free,,Win8,Excel,2007,No,
885,Spindle,Spindle Assembly,M/M,Spere M/M,AIR.-068,PC,-,-,M/M,Win7,Yes,LN:60015354_10,Win7,-,-,-,
886,Spindle,Spindle Assembly,M/M,Spere M/M,BAL.-202,PC,Lenovo 10AX,-,M/M,Win7,Free,,Win8,-,-,-,
887,Spindle,Spindle Assembly,M/M,Spere M/M,DIM.-748,PC,-,-,M/M,Win7,Yes,WNDFC-VDRC6-XH289=TW3G8-TQ722,Win10,-,-,-,
888,Spindle,Spindle Assembly,M/M,Spere M/M,BAR.-708,PC,-,-,M/M,Win10,Yes,2RPKC-42CHY-P6D34-FRQBM-YVD2V,Win10,Excel,2013,No,
889,Spindle,Spindle Assembly,M/M,Spere M/M,HIP.-524,PC,-,-,M/M,Win10,Free,,Win10,-,-,-,
890,Spindle,Spindle Assembly,M/M,Spere M/M,DIM.-754,PC,-,-,M/M,Win7,Yes,6D3P9-FCRFJ-HQGYT-8CFG3-YBWGR,Win7,-,-,-,
891,Spindle,Spindle Assembly,M/M,Spere M/M VMI,BAR.-514,PC,-,-,M/M,Win10,Yes,B92FM-FCN64-32KH6-TPG9X-V22KF,Win10,-,-,-,
892,Spindle,Spindle Assembly,M/M,Spere M/M VMI,BAR.-222,PC,-,-,M/M,Win11,Free,BKMY3-DN7GW-P7H9TK78FM-WHV22,Win11,-,-,-,
893,Spindle,Spindle Assembly,M/M,Data M/M,BAR.-889,PC,HP600G3,-,M/M PE,Win10,Free,,Win10,"Excel,PowerPoint,Word",2013,No,
894,Spindle,Spindle Assembly,M/M,Data M/M,BAR.-078,PC,DELL760,-,M/M,Win7,Free,BPVGY-YKDBY-6GFGT-32XYC-WH373,WinVistra,"Excel,Access",2007,No,
895,Spindle,Spindle Assembly,M/M,Data M/M,BAR.-019,PC,-,-,M/M,Win8,Free,9DRRM-6HMR7-BMCBY-2FMM7-92WP4,Win7,"Excel,PowerPoint,Word",2007,No,
896,Spindle,Spindle Assembly,M/M,Data M/M,BAR.-496,PC,LENOVOM75S,-,M/M,Win10,Yes,VHRYN-V9P4H-M98GX-3G76Q-8K8XC,Win10,"Excel,PowerPoint,Word",-,-,
897,Spindle,Spindle Assembly,M/M,Data M/M,BAR.-476,PC,DELLD15S,-,MM,Win10,Yes,KMNXQ-GX7O2-GX943-HTG9M-RC2KG,Win10,-,-,-,
898,Spindle,Spindle Assembly,QC,Meeting/QC/KEY MO,BAR.-158,PC,Lenovo,-,Production,Win7,Free,W93HJ-76MCP-TRJMD-F8B68-6XYR9,WinVistra,Excel,2003,No,
899,Spindle,Spindle Assembly,QC,Meeting/QC/KEY MO,BAR.-578,PC,-,-,Production,Win10,Yes,4YMN6-4HJ9T-GD27W-FQXK3-63BP2,Win10,"Excel,PowerPoint,Word",2007,No,
900,Spindle,Spindle Assembly,QC,QC  W/R,BAR.-124,PC,-,-,QC,Win10,Yes,Y7KKQ-6NRC4-7R27J-Q9KGF-YTDGR,Win10,"Excel,PowerPoint,Word",-,-,
901,Spindle,Spindle Assembly,QC,QC  W/R,BAR.-389,PC,Lenovo 10AH,-,QC,Win10,Free,NVC44-79R78-BMVQG-3MKVD-63BP2,Win10,"Excel,PowerPoint,Word",2007,No,
902,Spindle,Spindle Assembly,QC,QC  W/R,EWM.-521,PC,-,-,QC,Win2000,Yes,WQPQW-MMJH9-9TWBM-Q8498-VG9PG,WinXP,Excel,2007,No,
903,Spindle,Spindle Assembly,QC,QC  W/R,BAR.-360,PC,-,-,QC,Win10,Yes,JYRND-2R7HC-Q47G4-YHY4D-T6PKC,Win10,"Excel,PowerPoint,Word",2007,No,
904,Spindle,Spindle Assembly,QC,QC  W/R,BAR.-303,PC,-,-,QC,Win10,Yes,JXNCC-VCWTY-K4VC7-VVYYM-QJ3GR,Win10,-,-,-,
905,Spindle,Spindle Assembly,QC,ห้องเปลี่ยนชุด W/R,BAR.-979,PC,DELL755,-,QC,Win7,Free,W4XDF-RBJ82-YD2F3-2F882-6JMMV,WinVistra,"Excel,PowerPoint,Word",2007,No,
906,Spindle,Spindle Assembly,QC,ห้องเปลี่ยนชุด W/R,BAR.-676,PC,Lenovo 10AX,-,QC,Win10,Free,,Win8,"Excel,PowerPoint,Word",2007,No,
907,Spindle,Spindle Assembly,QC,ห้องเปลี่ยนชุด W/R,BAR.-766,PC,Dell 755,3FPQV1S,QC,Win10,Yes,GGQ7G-34Y3T-XYDGV-6JHG6-VWXC7,WinXP,"Excel,PowerPoint,Word",2007,No,
908,Spindle,Spindle Assembly,Production,Print Label,BAR.-283,PC,-,-,Production,Win95,Yes,P7JYF-HKX2T-3JB6D-B2MQQ-W8BDG,Win95,-,-,-,
909,Spindle,Spindle Assembly,Production,Print Label,BAR.-052,PC,-,-,Production,Win2000,Yes,7WWCG-MT3VJ-GDWK8-H4XW7-RCHM2,Win2000,Excel,2000,No,
910,Spindle,Spindle Assembly,Production,Print Label,BAR.-978,PC,DELL755,-,Production,Win7,Free,GVPPH-W797W-TXC3T-GF8FQ-FCM4K,WinVistra,-,-,-,
911,Spindle,Spindle Assembly,Production,Print Label,BAR.-424,PC,-,-,Production,Win10,Free,Y6H6B-N4JFD-HQRGG-VWMKY-7MH82,Win10,"Excel,PowerPoint,Accress",XP,No,
912,Spindle,Spindle Assembly,Production,Print Label,BAR.-939,PC,Dell 755,C7VCY1S,Production,Win7,Free,GTCPQ-3BBBV-GV26J-PBWQG-3YB9K,WinVistra,-,-,-,
913,Spindle,Spindle Assembly,Production,Print Label,BAR.-585,PC,-,-,Production,Win10,Yes,WQRV9-N2XXF-9TCKX-BFX6V-QPFC4,Win10,-,-,-,
914,Spindle,Spindle Assembly,Production,Print Label,BAR.-606,PC,-,-,Production,Win10,Yes,8JW7J-NK3KT-493CC-MMXPC-P9XTR,Win10,"Excel,PowerPoint,Word",2007,No,
915,Spindle,Spindle Assembly,Production,Print Label,BAR.-906,PC,HP600G3,-,M/M PE,Win10,Free,,Win10,"Excel,PowerPoint,Word",2013,No,
916,Spindle,Spindle Assembly,Production,Print Label,BAR.-625,PC,-,-,Production,Win10,Yes,9D9TY-8NCHJ-G9Q3G-MQKY2-PGYP4,Win10,"Excel,PowerPoint,Word",2007,No,
917,Spindle,Spindle Assembly,Production,Print Label,BAR.-621,PC,-,-,Production,Win10,Yes,6NV9M-BCGMR-3CGBR-CMYRB-KD724,Win10,"Excel,PowerPoint,Word",2007,No,
918,Spindle,Spindle Assembly,Production,Print Label,BAR.-791,PC,-,-,Production,Win11,Yes,C26WG-766BB-4RRMK-KJG32-XVKPM,Win10,-,-,-,
919,Spindle,Spindle Assembly,Production,Print Label,BAR.-037,PC,Dell 755,-,Production,Win7,Free,HMMCB-62YRQ-YCJYD-KX8HC-7V3TW,WinVistra,"Excel,PowerPoint,Word",2007,No,
920,Spindle,Spindle Assembly,Production,Print Label,BAR.-806,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
921,Spindle,Spindle Assembly,Production,Print Label,BAR.-954,PC,-,-,Production,Win7,Yes,Y6HNX-349XJ-KT96K-T8JDC-JB49C,Win10,-,-,-,
922,Spindle,Spindle Assembly,Production,Print Label,BAR.-478,PC,-,-,Production,Win10,Yes,RJMNR-BJ8K4-Q7FWX-VHBX3-G83GP,Win10,-,-,-,
923,Spindle,Spindle Assembly,Production,Print Label,BAR.-162,PC,DELL D15U,-,Production,Win10,Yes,STAFM06,Win10,-,-,-,
924,Spindle,Spindle Assembly,QC,Magnet,BAR.-351,PC,Lenovo 10AH,-,QC,Win10,Yes,2GVN7-DFJMJ-9K7V4-4G97P-2DKTR,Win10,"Excel,PowerPoint,Word",2007,No,
925,Spindle,Spindle Assembly,QC,QC LAB,BAR.-942,PC,Dell 755,26VCY1S,QC,Win7,Free,VQHRJ-P9THQ-73F3C-GT3PD-647CV,WinVistra,Excel,2007,No,
926,Spindle,Spindle Assembly,QC,QC LAB,BAR.-408,PC,-,-,QC,Win10,Yes,JGNJ8-Y8Q86-6GH93-QWR96-KTPTC,Win10,"Excel,PowerPoint",20013,No,
